Compound_match,20240606_Gabby_Ulithi_M_P201_5mg_mL_neg,20240606_Gabby_Ulithi_M_P203_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P204_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P205_5mg_mL_neg,20240606_Gabby_Ulithi_M_P208_5mg_mL_neg,20240606_Gabby_Ulithi_M_P209_5mg_mL_neg,20240606_Gabby_Ulithi_M_P210_5mg_mL_neg,20240607_Gabby_Ulithi_M_P202_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P206_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P207_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P11_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P12_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P13_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P16_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P19_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P20_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P14_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P15_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P18_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_91_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M92_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M94_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M95_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M96_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M97_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_93_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M99_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M100_3_5mg_mL_neg,20240608_Gabby_Ulithi_M98_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_M85_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M86_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M90_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M82_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M83_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M84_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M88_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M81_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M87_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M1_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M2_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M3_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M4_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M5_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M6_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M7_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M8_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M9_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M10_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M72_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M74_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M76_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M71_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M75_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M77_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M78_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M79_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M73_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M80_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_70_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M66_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M67_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M68_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M69_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_62_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M61_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M63_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M64_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M65_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M51_2_5mg_mL_neg,20240606_Gabby_Ulithi_M_M55_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M56_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M52_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M54_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M57_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M58_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M59_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M60_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M53_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_45_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_46_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_48_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M41_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M43_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M47_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M49_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M50_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M42_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M44_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_32_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M33_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M34_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M36_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M40_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M31_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M35_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M39_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_29_5mg_mL_neg,20240606_Gabby_Ulithi_M_M22_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M23_5mg_mL_neg,20240606_Gabby_Ulithi_M_M26_5mg_mL_neg,20240606_Gabby_Ulithi_M_M27_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M28_5mg_mL_neg,20240607_Gabby_Ulithi_M_M24_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M30_3_5mg_mL_neg,20240607_Gabby_Ulithi_M25_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M21_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M12_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M13_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M17_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M14_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M16_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M18_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M19_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M20_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M11_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M15_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M107_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M101_1_5mg_mL_neg,20240608_Gabby_Ulithi_M_M102_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M104_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M105_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M110_3_5mg_mL_neg,20240608_Gabby_Ulithi_M103_1_5mg_mL_neg,20240608_Gabby_Ulithi_M106_2_5mg_mL_neg,20240608_Gabby_Ulithi_M108_3_5mg_mL_neg,20240608_Gabby_Ulithi_M109_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_A306_5mg_mL_neg,20240606_Gabby_Ulithi_M_A309_5mg_mL_neg,20240606_Gabby_Ulithi_M_A325_5mg_mL_neg,20240606_Gabby_Ulithi_M_A328_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A331_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A339_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A323_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A326_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A340_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A315_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A21_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A22_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A23_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A25_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A26_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A24_3_5mg_mL_neg
10-hydroxy-2E-decenoic acid,192.8377402,240.5972545,252.3357804,277.7315001,246.0738581,158.3186631,199.2647568,299.8168691,287.2474259,398.9467523,366.3347705,358.4385071,316.8789844,280.3353205,381.8603595,297.9472859,364.3337735,111.3535022,718.1495787,122.9115792,119.6133339,110.1764451,180.5128413,208.4796961,267.2571117,264.0054631,265.0099386,181.7707595,258.3713537,106.0142427,85.31798279,153.220304,325.3299775,184.8913998,192.6321455,164.2544577,183.8863719,196.0898888,92.00037094,134.863279,114.0852579,90.0805976,266.0034572,142.3661156,146.3836349,100.8304304,93.0532171,79.39726127,184.560212,259.3834477,163.281423,262.4256237,237.4447775,231.0031307,253.7867236,227.2079112,269.320384,219.8192596,223.0329075,184.9552467,282.6764341,295.5518727,252.1573571,121.2145534,185.9467609,204.1543247,183.4733024,423.033281,100.6703286,201.9327697,93.57651228,279.2325511,242.2597632,236.6775472,284.5879718,247.6880966,287.8277988,236.772253,181.9187017,154.9404141,152.5740856,66.09079167,147.7721641,287.3237836,127.8641867,228.8061031,399.2755401,259.8369551,242.0009346,161.3777159,210.7030371,351.7847592,139.1519434,153.783969,141.5410727,305.5845986,189.6982536,79.36222891,118.0379732,128.8639181,128.3668473,103.408889,147.9491366,100.8950468,178.5598847,606.1504586,156.3852999,162.8841079,132.020325,207.0362821,155.1703918,211.0311817,165.104382,168.4504226,563.1233319,100.5505562,109.8826188,278.9607895,164.8510098,257.9654088,433.1405801,104.7372395,276.5341167,167.33312,188.4744602,99.43411238,156.0247632,177.8569757,144.078087,165.1600363,156.4134614,237.3819962,134.5653913,164.0401411,276.1859724,390.9923241,380.2245071,320.5215541,182.3448137,322.3075497,303.423775,424.2763828
"11-dehydro-2,3-dinor Thromboxane B2",5400.100258,4255.215025,4005.772284,6252.3947,7097.656105,6873.117701,4608.855988,4346.205294,6887.93672,9348.195245,6877.010884,8276.42468,6033.926841,6972.497605,8489.097272,8430.280033,54256.31785,30171.64135,45832.18766,8205.967076,14035.03295,11015.80435,4545.728603,21572.45892,15021.88055,32920.0704,20071.30192,21496.43721,124573.6286,9071.32902,4518.04581,36111.08055,12125.90822,8435.500484,12228.83733,65023.05217,44543.48204,9942.927033,9453.298807,39455.3246,9413.629486,5115.831061,59473.99591,8429.116112,133405.8553,6952.706456,12153.21122,9908.82778,12814.47157,47794.37884,29174.01672,49362.10673,28177.65524,20359.90238,14277.63299,30112.12388,45010.01023,106341.6966,6122.305462,8659.712731,18117.9197,3917.78846,21798.06351,332.4931726,9239.06935,8176.878611,10621.1932,16747.96639,27597.77671,57769.40403,20800.24511,20649.12703,84685.71741,81154.36661,101081.4597,166925.2975,11282.94128,60569.69068,58458.53468,10441.616,8909.703933,75803.39165,12499.88249,47282.73847,11263.40105,82395.6804,92635.5743,142239.7051,10785.57546,67816.43573,13983.27636,140412.87,8395.162188,9222.552385,11255.62434,115411.3274,7502.598487,6588.440445,8912.156604,13055.76381,7075.562401,6363.318927,8280.673087,25549.03888,11593.67544,84975.19731,92262.92951,6923.313576,13081.20873,62596.5466,11506.32173,89903.70121,26264.57004,31991.82086,23409.01391,107623.9102,6036.772962,138398.1224,15681.24293,13432.40382,152237.0139,185070.2754,24577.00356,101956.7794,10763.7688,61348.59827,3897.161653,7265.479471,3429.850795,4225.493154,5905.675001,8476.498744,436.2712807,10431.78556,9669.442807,15436.72006,6036.280777,6534.451413,2840.755424,5670.562644,4100.384149,13133.21479
11-Dehydrocorticosterone,6899.917145,8067.910078,7098.798876,9388.966111,7135.298975,6589.755408,7990.550151,6575.632159,8890.125751,8801.896676,9640.631438,9360.796054,8354.061043,8438.011304,7960.488483,9231.510833,48470.35054,28316.08062,68734.62953,6348.577602,7620.247623,6942.040191,5721.340151,8588.48861,7588.497651,11158.75128,8381.497176,10933.90372,114558.4709,5925.729299,6426.490381,7627.18211,6860.153938,6558.751112,7354.540065,30644.85064,19503.59067,8378.036621,6244.136751,10015.75313,8583.413771,5405.992808,12274.39788,6917.762297,12677.53622,5690.758527,8719.872864,6358.601743,8777.768891,9131.399029,8387.976081,13001.21928,12645.18997,12016.2805,9895.010418,10919.68964,21499.78396,40492.61389,8889.190087,11576.78245,24068.21429,9492.634597,27781.39278,13101.11966,13867.3674,12214.72959,16376.23349,23034.7378,10729.3083,19101.03271,10083.7998,12371.14679,17042.8564,13980.04511,42874.66649,118269.5734,8889.625375,24685.63356,12360.63826,7244.660779,8127.135405,60523.59265,7902.629848,11246.23391,7521.024521,14475.06766,40966.32763,61126.47423,6191.767617,16260.09319,9127.464084,16249.1221,7534.040413,7210.594671,8796.678998,42157.19424,8071.603841,5945.065635,7446.043167,12992.62941,7580.23187,7225.065011,9472.889689,11750.94927,14017.7369,19095.40025,12082.64238,5961.324053,7633.074802,12001.05,7968.670122,19970.72007,11285.51609,13918.67897,23686.24065,69200.27406,5814.437227,140247.4426,10545.82561,12391.29492,90098.70748,217548.4565,13468.78472,102724.82,9808.577531,51761.95061,6151.535063,8025.851384,6857.121782,8276.933091,8625.726922,10009.22116,5115.455977,9203.799806,11794.00446,25622.21112,9516.957961,10200.80479,7825.420781,8522.296706,7346.116373,22328.03791
12(13)-EpOME-d,0,0,0,0,0,0,0,0,0,0,0,0.071845128,1.168979543,0,0,0.209242379,1017.843387,0,37.38813819,0,0,0,0,0,0,0,0,0,21.6530186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537730456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159124631,0,0,0,0,0,0,0,0,0,0,0.816314606,0,0,0,0,0,0,0,0,0.571564305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635477977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.91063773,0,0,0,0,0,0,0,0,11.15054944
12-OAHSA,0.715656182,0.411864773,254.3214559,1.452492294,4.46933862,2.507322829,0,0,12.35729146,1.023046013,6.96708565,16.44167646,60.20199099,35.72695343,60.21666405,213.4670524,678.7904576,0.002284427,4.188175623,0,0.064595201,0,0,0,0,0,4.991994525,0,384.5971544,0,0,0.662293843,0,0,0,525.7088173,0.753222733,0.476485213,0,0.648155647,0,0,2.789496093,0,3.555538045,0,0,0,0,2.050195369,0.883052475,5.478218423,1.169985985,0,0.010307718,0.237200276,0.443323179,1707.042436,4.032408748,0.126482637,14.12772922,6.232466217,359.6684136,0,274.1217112,0,42.29969037,65.84817021,0.171908056,0.953261794,0,0,2.289823345,2.644246211,1194.437198,712.8042041,17.78688689,0,2.460170943,0,0,1090.416889,0,0.212471886,1.537978815,0.671452811,1058.922664,2558.002635,0,4.835209806,0,0.420451458,0,0,0,265.4333272,0,0,0,7.21363461,0,0,0,0,0,3.154224974,4.679365651,0.327675362,0,11.30102467,0.304278816,1.245178851,0,0,31.70057815,397.6409677,0.993959359,392.9477851,0,0,1497.844353,360.5129161,0,552.5215305,0.059477161,629.9683251,0,0.028552084,0.05327782,0.111965776,21.33355791,0.122746899,0,0.033962945,28.91247187,3.998231009,101.1021252,88.458271,43.22557081,56.31681928,57.83530183,13.23766719
12-OAHSA,11.0072499,194.1788362,920.7100396,259.2909041,237.9170037,113.416517,38.53878574,229.603199,509.939854,269.9823149,214.4126625,329.5234908,339.3573981,270.9017994,319.9453067,869.3229165,0,331.9066867,624.1798655,154.1712162,157.6984965,179.9937493,169.2070003,253.771356,179.5104647,332.6238689,940.0672625,224.1752633,0,575.9457793,985.5851942,252.5369154,624.6288603,1084.738711,1220.916901,18.15547064,526.2848958,872.3848148,267.2162744,574.786488,109.1696098,313.7999139,166.2625636,412.5427665,302.3222184,386.6784663,135.5362519,323.0590783,676.4337991,268.7599571,428.9264689,953.4626297,755.1225231,481.2499644,636.2100523,410.7041773,673.0664379,40.76371741,318.9093353,218.6945496,572.6574186,587.4866417,623.4327447,0,304.3492464,152.257851,256.6168934,303.8053862,249.2360002,863.0322939,278.6475518,585.3780329,498.1783051,1276.86937,40.32319506,18.11651832,316.8411978,626.4752495,1675.420681,978.2649178,638.8520933,77.19655482,810.0319828,832.7921986,1256.210903,805.1488551,34.0447007,23.01494116,585.8179056,640.2525927,1545.390294,352.3357927,500.6549173,253.9470154,672.3512124,7.660652563,346.5466817,446.3131,272.6444076,315.9190103,435.0985747,315.2958224,463.0137116,1081.269001,300.0644275,643.314943,324.8549257,786.2746356,633.4113907,1017.596358,1244.35519,460.0149776,1080.249323,717.6309666,1357.830842,0,313.929455,0,633.5825228,906.7985907,2.31569758,11.45174416,494.7487811,12.87817078,432.5343702,0,25.96899773,43.31022477,33.51314677,74.48250072,72.144523,179.4945783,0,71.64971913,164.9088851,108.743822,326.5925852,376.855693,135.6635277,415.7455733,342.7190685,356.5764089
"12-Oxo-2,3-dinor-10,15-phytodienoic acid",225.677086,295.1436275,287.1612042,457.9540814,246.6972005,148.1039273,139.9466268,149.5240568,327.9934855,394.8730523,604.3539927,579.2560302,513.7055815,479.311257,480.976014,501.8201858,2179.006663,1466.493069,1803.52006,1527.066081,2921.442081,2151.493243,1213.224464,2513.628353,1150.285167,3024.107401,1841.327688,3252.794504,128088.4999,2229.46837,1349.600172,20121.0867,3541.800722,2498.638674,4410.878428,79190.31278,11688.96602,3191.404403,1491.755973,10073.82666,1689.123596,1251.503376,10314.34302,1287.430522,18143.8889,1388.72348,2208.739985,2043.844753,1977.087811,19740.35565,39812.28486,19062.15585,3331.5839,2411.335129,39642.75975,8009.781751,6004.350663,103299.5618,296.0559231,351.7587197,775.2004738,45.16166122,1062.178252,0,368.2312336,399.2608193,786.9891093,1402.949086,6602.576574,4235.608048,4303.709969,5591.475133,32303.48851,30491.85686,91421.09776,101716.1963,3771.509924,5758.794407,18798.16995,1714.013393,2330.025622,8507.488153,3200.295576,25693.18325,3367.671133,31077.34402,81924.86885,100733.1004,3714.759838,14417.83874,3092.703459,40555.36218,1823.201865,2972.357917,2529.990182,132648.2112,1642.679008,1611.94615,1766.936364,2360.696193,1930.666423,1334.76533,1653.37483,3850.617826,2695.418157,61208.52034,14219.83195,1705.59183,2258.202188,39910.82807,2568.900223,8978.822824,3753.647746,4562.58437,5163.497122,80135.97392,1047.502952,105488.9356,2592.284785,3508.143434,200123.0171,11960.41469,3717.347832,11187.36332,3344.175127,10269.58531,40.96539663,78.21855707,82.24137701,133.0846913,189.3390729,300.516666,75.84638791,120.1238203,457.3780995,1163.486695,577.5129557,534.8353369,316.8275834,569.2274711,491.2189523,1487.975729
12-PAHSA,215.8131524,33.70856398,19.29390884,225.7566404,27.92955516,128.1987484,21.044438,36.45604124,479.8974915,162.4142321,269.780617,320.247272,796.7600499,545.444201,417.1708534,500.5225454,917.1630659,334.6665997,260.2630413,8.807776531,4.942750377,25.8760039,0.141371029,2.422312379,42.74727032,44.23059301,15.51167942,0.772866073,948.4036622,1.049678276,0.550498951,0.037830392,0.308657437,0.353486547,3.063370448,571.4808413,2.211328134,0.767492658,6.736911087,1.236637654,22.50586281,1.294539041,12.45406214,31.09314303,42.97412065,47.1387703,5.589469957,4.595461236,0.545465381,1.201820324,0,23.70385033,3.328864605,2.093737698,0.811302569,0.052234803,1.612432442,1946.8589,67.17006553,83.93559092,113.9694131,0,1217.874581,0,210.7752467,138.3368409,92.11205492,573.7167794,3.802009124,2.501168633,0,0.055623802,0,0.026159963,1160.118583,1145.958245,11.6978436,0,14.37707172,10.20090771,24.54981034,1934.665545,0.14152407,12.3302333,30.09267181,32.99143071,2082.838109,2845.355982,1.669485672,15.46806744,8.557621304,0,19.78683582,0.16451292,10.94513098,703.1074913,3.735510548,1.720368787,1.164076032,16.10105543,1.568736495,8.512665452,0.088456046,22.11615378,4.702653859,18.60559489,53.71561567,2.667950861,8.856572795,0.966778378,18.09948891,4.302709396,3.73886166,0.660730215,85.4905508,1324.742306,3.00519486,833.1883524,1.62432514,0.14920813,2475.423727,1351.391223,3.444404691,1485.393704,4.40358837,1798.084983,29.1831756,11.76167255,6.715084487,51.86231008,154.0679178,108.0263894,0,79.62777729,572.4271224,79.33638472,364.9131846,399.782136,154.069937,238.7728745,389.6603772,211.3459588
12-PAHSA,539.840235,779.7012495,738.9398898,900.3531197,755.3091667,663.4270588,388.0828249,1133.60077,1899.60955,1532.759735,919.0163323,1214.842564,1797.611233,1212.275607,1329.64275,1705.751596,0,2276.594996,2227.956977,421.7249009,393.6658146,513.8619077,431.5881625,515.7330345,518.2493746,829.9963199,1870.182043,690.7371449,7.187228832,895.5921713,1538.760276,387.6591964,1230.888995,1423.889067,1240.829332,216.6256984,754.7458801,1711.318367,652.113825,717.6526309,510.6371303,748.484621,567.76474,876.9457705,743.7988898,868.9265693,438.7386534,871.5257138,1040.133889,539.6392077,457.8375833,1302.23367,1305.402536,1025.054985,750.0693431,651.4922343,1064.123643,232.4885289,1154.232849,1404.702157,1888.865822,2124.924718,2209.770586,0,893.7690902,657.7482675,948.1804424,1421.676676,562.9810361,1353.84648,658.4623358,1003.983611,877.7010012,1175.112347,165.0985918,126.8080409,709.3666586,1292.868017,2009.098499,1418.305156,1309.291948,467.342719,1501.706079,1344.254516,1735.071942,1035.686602,115.8592518,75.81391028,1148.587141,1101.910672,2265.700051,806.8431445,1150.519603,908.4918403,1309.539621,44.27325619,1040.461787,665.7946007,616.9882027,793.6746903,971.1916624,732.2708952,1023.127248,2184.713622,954.6442295,1745.208858,654.0509459,1287.367515,1171.035749,1031.140278,1923.955077,1071.709098,1535.440817,1473.955274,3676.717372,0,613.8625095,20.60600183,1364.727037,1560.655366,322.2195718,88.8674084,1370.188846,96.27134672,1142.368159,1.190765861,444.0735667,504.2631222,293.1086509,492.9415692,429.5102246,698.5436806,0,446.1435087,1636.492485,919.2053032,1152.231655,1145.623069,440.837886,1124.18503,1007.376373,1813.046831
"13,14-dihydro-15-keto-tetranor PGF1Î²",0,0,0,0,0,0,0,0,0,0,0,2.209005571,0,14.72623413,6.311791154,0,81.35710112,118.7009896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.6480372,0,0,0,0,0,0.491907133,0,0,0,0,0,0,0,0,0,0.039770862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.835620087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044033057,0,0,0,6.637236398,0,0,0,0,0,0,0,0,0
13S-HOTrE(gamma),3245.133764,4372.607423,4831.248279,3397.741715,4083.600926,4070.417597,3300.186841,4526.530598,5226.860022,5733.806824,5141.276854,6338.693954,6786.414087,4808.787517,4050.904503,5784.445428,254.9300445,20697.40471,20179.6181,11379.20678,7144.229845,13915.42216,9693.766189,12278.81628,7307.947106,13726.55106,14026.51461,21910.57906,233.8837011,11576.12117,14331.22181,13498.16143,16919.83608,12250.97205,13004.16951,276.7901153,30475.23078,24550.0171,17596.07093,15553.27761,12032.71731,18381.38471,10891.96695,15325.06603,12402.06872,5132.933737,9632.074885,9025.232358,17372.78831,17821.61906,17645.15014,18364.00384,16966.49352,15870.40438,21765.48887,16841.96521,41816.80466,312.1362704,4361.589479,11867.3839,8830.527309,17591.0201,17277.12886,184.6342252,5664.295856,5065.464089,11899.18819,13658.29151,13568.41727,16434.37214,16704.32688,29303.39706,14718.81176,17954.20978,275.9655162,245.071925,21189.13241,36841.72502,22641.59504,14507.89948,17675.82443,289.0992819,20199.68194,19291.32303,17475.64451,18155.51388,261.1661658,336.4178555,17938.21044,23604.57485,22425.09986,22184.52509,19737.44264,24772.61302,22701.37929,233.0231664,9539.082856,13430.87503,11943.40813,13671.77555,12173.74953,9385.272543,14263.40209,12216.19128,20528.55857,29085.98519,12036.27846,12736.33607,11706.58217,16011.55305,11317.17892,12561.58252,13666.31942,9350.839416,24641.37801,523.143873,16175.77676,306.8963186,21364.31448,35316.69292,277.639043,347.9691727,27738.45669,245.514779,24350.63956,293.05236,4164.010575,4617.860634,3859.227786,4387.884661,4166.228995,3980.029478,329.2494207,4754.381026,5284.630926,23092.0167,4563.841824,4472.158892,4611.980631,5523.208587,5267.069277,15101.40937
14-methyl palmitic acid,416.3759717,474.7293031,495.2547767,859.9214382,480.6191644,547.5823758,300.1925354,462.8692265,1135.490773,819.7006945,1558.387167,1017.510823,1211.836593,1101.117763,1141.760122,1266.116717,3080.056589,3374.045795,1779.214393,17.02445321,33.2054064,48.67328282,40.71648967,38.2244871,105.5715858,73.53756234,73.93262983,35.43083904,823.3632776,10.76364406,17.64005899,20.6991332,26.90365248,29.25741791,34.6614302,451.6793762,9.627037725,3.312962213,31.36014672,36.04241547,25.18981817,13.61194656,381.547786,43.70985623,62.62248034,213.660253,62.48542192,57.69632798,28.71990567,32.07063134,49.04315962,81.28933624,42.46450568,63.13804562,21.49522274,15.23780067,54.43646831,447.4342458,488.3097475,929.8532971,1593.422004,728.90312,1381.979948,4.884932519,799.5160112,554.5216268,308.2155054,1599.851272,10.16104457,59.04658868,15.58120913,46.95759432,6.076459311,33.24200789,424.4777967,776.985487,27.3564686,19.15977305,67.99725151,24.76791894,38.07432163,564.7173295,20.58047698,85.74462855,47.84386829,74.7750245,872.0198129,522.7511605,47.63125459,2.160473236,80.74205993,9.28328304,91.85749799,14.53639766,38.70539281,476.1889762,107.4455769,22.79250088,16.06066216,82.4921562,34.33454544,59.04096133,9.18671968,105.5762018,31.66029423,411.7020407,67.66416,78.05517317,73.53856106,23.42307723,54.76242502,17.48490538,49.60484021,43.46837214,974.9005003,3243.532682,30.83066141,706.2220201,7.989056798,29.4296971,997.1921164,1221.464824,81.66209124,670.2324657,69.70055904,1278.075104,254.1520834,408.8423161,229.3793585,540.5613105,377.8198261,471.0725592,9.564342747,485.5762405,1075.973328,1176.170881,1039.404081,1119.442481,572.0887793,948.9657309,866.4217221,1843.298061
